episode_id,id,date,source_text,jealousy_direction,analysis_target,target_of_jealousy,jealousy_vocabulary,jealousy_structure_category,context_tag,comparison_pair,analysis_axis_distance,analysis_axis_effort_intervention,hierarchy_source,behavior_pattern,primary_emotion_vector,consciousness_state_tag,embodied_cognition_text,entry_id,column_id,paragraph_span,short_text,long_text,narrative_role,span_highlight,source_url,core_text
A16030_E014,11,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→弟,主体嫉妬（自分）,承認・評価、能力,「好きな人と楽しそうに話している女がいれば、そいつの髪を仕込ん...」,ゼロサムゲーム型、承認競争型,"workplace, family, romantic_relationship",self_vs_sibling,近（家族・友人・同僚）,可能（努力で変えられる）,根源的嫉妬,攻撃・模倣型,"{""desire_for_recognition"": 0.9, ""inferiority"": 0.7, ""fear"": 0.6, ""competitiveness"": 0.8}",state:unconscious_reaction（無意識的反応）,もちろん「おまえ重すぎるから無理」と数々の男たちにフラれてきた,COL_002_EPI_002,COL_002,3137,好きな人と楽しそうに話している女がいれば、そいつの髪を仕込んだ藁人形に五寸釘を打ち込んで呪うことまで...,"れるために卑怯な嘘をついたり、校則違反をして友達からお金を稼いだりして、何度も先生や大人たち
にこっぴどく𠮟られた。

近所の公園で。私（右）と、弟（中央）と祖母好きな人と楽しそうに話している女がいれば、そいつの髪を仕込んだ藁人形に五寸釘を打ち込んで呪うことまで考えたし、恋が実ってひとたび恋人となれば今度は浮気されないかいつも不安で、相手を24時間365日メールやLINEで束縛しまくってきた。女がいれば、そいつの髪を仕込んだ藁人形に五寸釘を打ち込んで呪うことまで考えたし、恋が実ってひ
とたび恋人となれば今度は浮気されないかいつも不安で、相手を24時間365日メールやLINEで束縛しま
くっ",一人称の直接体験,好きな人と楽しそうに話している女がいれば、そいつの髪を仕込んだ藁人形に五寸釘を打ち込んで呪うことまで考えたし、恋が実ってひとたび恋人となれば今度は浮気されないかいつも不安で、相手を24時間365日メールやLINEで束縛しまくってきた。,https://fujinkoron.jp/articles/-/16030,"ゼロサムゲーム型、承認競争型 | workplace, family, romantic_relationship | self_vs_sibling | 近（家族・友人・同僚） | 可能（努力で変えられる） | 根源的嫉妬 | 攻撃・模倣型 | 「好きな人と楽しそうに話している女がいれば、そいつの髪を仕込ん...」 | 好きな人と楽しそうに話している女がいれば、そいつの髪を仕込んだ藁人形に五寸釘を打ち込んで呪うことまで..."
A16030_E015,12,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→友人,主体嫉妬（自分）,承認・評価、能力,「社会人になればどの職場でも、仕事で自分の能力を認められたい、...」,ゼロサムゲーム型、承認競争型,"workplace, romantic_relationship, friendship",self_vs_friend,近（家族・友人・同僚）,可能（努力で変えられる）,関係的嫉妬,攻撃・模倣型,"{""desire_for_recognition"": 0.9, ""inferiority"": 0.7, ""fear"": 0.6, ""jealousy"": 0.8, ""competitiveness"": 0.8}",state:meta-cognitive_awareness（メタ認知的気づき）,もちろん「おまえ重すぎるから無理」と数々の男たちにフラれてきた,COL_002_EPI_003,COL_002,3141,社会人になればどの職場でも、仕事で自分の能力を認められたい、ライバルには絶対に負けたくないと思ってい...,"えたし、恋が実ってひ
とたび恋人となれば今度は浮気されないかいつも不安で、相手を24時間365日メールやLINEで束縛しま
くってきた。もちろん「おまえ重すぎるから無理」と数々の男たちにフラれてきた。社会人になればどの職場でも、仕事で自分の能力を認められたい、ライバルには絶対に負けたくないと思っていた。営業成績が足りずに焦るあまりルール違反までして数字をのばしたことや、上司に媚を売って良い評価を得ようとすることもあった。思っていた。営業成績が足りずに焦るあまりルール違反までして数字をのばしたことや、上司に媚を売
って良い評価を得ようとすることもあった。当然、同僚には嫌われ、なんだかいつも浮いていた。

欲望まみれの私",一人称の直接体験,社会人になればどの職場でも、仕事で自分の能力を認められたい、ライバルには絶対に負けたくないと思っていた。営業成績が足りずに焦るあまりルール違反までして数字をのばしたことや、上司に媚を売って良い評価を得ようとすることもあった。,https://fujinkoron.jp/articles/-/16030,"ゼロサムゲーム型、承認競争型 | workplace, romantic_relationship, friendship | self_vs_friend | 近（家族・友人・同僚） | 可能（努力で変えられる） | 関係的嫉妬 | 攻撃・模倣型 | 「社会人になればどの職場でも、仕事で自分の能力を認められたい、...」 | 社会人になればどの職場でも、仕事で自分の能力を認められたい、ライバルには絶対に負けたくないと思ってい..."
A16030_E016,13,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→友人,主体嫉妬（自分）,承認・評価,「現在だって嫉妬をしまくっている。」,承認競争型,"workplace, friendship, creative_activity",self_vs_friend,近（家族・友人・同僚）,可能（努力で変えられる）,関係的嫉妬,内省・葛藤型,"{""desire_for_recognition"": 0.9, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,,COL_002_EPI_004,COL_002,3148,現在だって嫉妬をしまくっている。,"、同僚には嫌われ、なんだかいつも浮いていた。

欲望まみれの私
自分でもうんざりしている。だから私には友達がいないんだ。こんなに強欲で卑怯な人間と友達になり
たいわけがない。ひとりぼっちは自業自得だ。現在だって嫉妬をしまくっている。の中では「これ以上売れるな」と願っているし、本当は私の方が面白いのにどうして認められないん
だ？

と思っている。",メタ認知的回想,現在だって嫉妬をしまくっている。,https://fujinkoron.jp/articles/-/16030,"承認競争型 | workplace, friendship, creative_activity | self_vs_friend | 近（家族・友人・同僚） | 可能（努力で変えられる） | 関係的嫉妬 | 内省・葛藤型 | 「現在だって嫉妬をしまくっている。」 | 現在だって嫉妬をしまくっている。"
A16030_E017,14,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→友人,主体嫉妬（自分）,承認・評価,「これ以上売れるな」,承認競争型,"workplace, friendship, creative_activity",self_vs_friend,近（家族・友人・同僚）,可能（努力で変えられる）,関係的嫉妬,抑制型,"{""desire_for_recognition"": 0.9, ""desire"": 0.5, ""confusion"": 0.4}",state:meta-cognitive_awareness（メタ認知的気づき）,,COL_002_EPI_005,COL_002,3148,面白いエッセイを書いているあの人を表面では応援しているが、心の中では「これ以上売れるな」と願っている...,"、同僚には嫌われ、なんだかいつも浮いていた。

欲望まみれの私
自分でもうんざりしている。だから私には友達がいないんだ。こんなに強欲で卑怯な人間と友達になり
たいわけがない。ひとりぼっちは自業自得だ。面白いエッセイを書いているあの人を表面では応援しているが、心の中では「これ以上売れるな」と願っているし、本当は私の方が面白いのにどうして認められないんだ？　と思っている。の中では「これ以上売れるな」と願っているし、本当は私の方が面白いのにどうして認められないん
だ？

と思っている。",一人称の直接体験,面白いエッセイを書いているあの人を表面では応援しているが、心の中では「これ以上売れるな」と願っているし、本当は私の方が面白いのにどうして認められないんだ？　と思っている。,https://fujinkoron.jp/articles/-/16030,"承認競争型 | workplace, friendship, creative_activity | self_vs_friend | 近（家族・友人・同僚） | 可能（努力で変えられる） | 関係的嫉妬 | 抑制型 | 「これ以上売れるな」 | 面白いエッセイを書いているあの人を表面では応援しているが、心の中では「これ以上売れるな」と願っている..."
A16030_E018,15,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,承認・評価、容姿,「お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催...」,承認競争型、美人資本型,creative_activity,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,内省・葛藤型,"{""desire_for_recognition"": 0.9, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,,COL_002_EPI_006,COL_002,3154,お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催される女子会をしょっちゅう見せびらかして...,"の中では「これ以上売れるな」と願っているし、本当は私の方が面白いのにどうして認められないん
だ？

と思っている。お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催される女子会をしょっちゅう見せびらかしてくるあの子も妬ましい。らかしてくるあの子も妬ましい。いつも新しい服やバッグを自慢してくるけれど、あんたより私の方が
絶対に似合うはずだから同じ服を着て見せつけてやろうかな？

とか思ってしまう。",一人称の直接体験,お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催される女子会をしょっちゅう見せびらかしてくるあの子も妬ましい。,https://fujinkoron.jp/articles/-/16030,承認競争型、美人資本型 | creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 内省・葛藤型 | 「お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催...」 | お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催される女子会をしょっちゅう見せびらかして...
A16030_E019,16,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,承認・評価、容姿,「いつも新しい服やバッグを自慢してくるけれど、あんたより私の方...」,承認競争型、美人資本型,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,根源的嫉妬,内省・葛藤型,"{""desire_for_recognition"": 0.9, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:unconscious_reaction（無意識的反応）,,COL_002_EPI_007,COL_002,3155,いつも新しい服やバッグを自慢してくるけれど、あんたより私の方が絶対に似合うはずだから同じ服を着て見せ...,"だ？

と思っている。

お金持ちで素敵な夫とかわいい子どもがいて、高級なカフェで開催される女子会をしょっちゅう見せびいつも新しい服やバッグを自慢してくるけれど、あんたより私の方が絶対に似合うはずだから同じ服を着て見せつけてやろうかな？　とか思ってしまう。絶対に似合うはずだから同じ服を着て見せつけてやろうかな？

とか思ってしまう。

人に認められたい、評価されたい、愛されたいと欲望まみれの私は、いつも誰かに嫉妬をしている。家",一人称の直接体験,いつも新しい服やバッグを自慢してくるけれど、あんたより私の方が絶対に似合うはずだから同じ服を着て見せつけてやろうかな？　とか思ってしまう。,https://fujinkoron.jp/articles/-/16030,承認競争型、美人資本型 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 根源的嫉妬 | 内省・葛藤型 | 「いつも新しい服やバッグを自慢してくるけれど、あんたより私の方...」 | いつも新しい服やバッグを自慢してくるけれど、あんたより私の方が絶対に似合うはずだから同じ服を着て見せ...
A16030_E020,17,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,承認・評価、愛情,「人に認められたい、評価されたい、愛されたいと欲望まみれの私は...」,承認競争型、愛情独占型,workplace,self_vs_other,中（知り合い・同業者）,不可能（生まれつき・才能）,根源的嫉妬,内省・葛藤型,"{""desire_for_recognition"": 0.9, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,族に恵まれ、健康な身体で、仕事も順調,COL_002_EPI_008,COL_002,3160,人に認められたい、評価されたい、愛されたいと欲望まみれの私は、いつも誰かに嫉妬をしている。,"らかしてくるあの子も妬ましい。いつも新しい服やバッグを自慢してくるけれど、あんたより私の方が
絶対に似合うはずだから同じ服を着て見せつけてやろうかな？

とか思ってしまう。人に認められたい、評価されたい、愛されたいと欲望まみれの私は、いつも誰かに嫉妬をしている。族に恵まれ、健康な身体で、仕事も順調。もう十分足りているはずなのに、幸せなはずなのに、どうし
てもっと欲しくなってしまうのだろうか？

どうしてこんなに人と比べてしまうのだろうか？",メタ認知的回想,人に認められたい、評価されたい、愛されたいと欲望まみれの私は、いつも誰かに嫉妬をしている。,https://fujinkoron.jp/articles/-/16030,承認競争型、愛情独占型 | workplace | self_vs_other | 中（知り合い・同業者） | 不可能（生まれつき・才能） | 根源的嫉妬 | 内省・葛藤型 | 「人に認められたい、評価されたい、愛されたいと欲望まみれの私は...」 | 人に認められたい、評価されたい、愛されたいと欲望まみれの私は、いつも誰かに嫉妬をしている。
A16030_E021,18,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,他者の優位性,「なんとかこの醜い心を直そうと、嫉妬心が沸きおころうとする瞬間...」,承認競争型,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,根源的嫉妬,抑制型,"{""desire_for_recognition"": 0.9, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,,COL_002_EPI_009,COL_002,3171,なんとかこの醜い心を直そうと、嫉妬心が沸きおころうとする瞬間に全力で押さえ込もうとしてみても、その強...,"相手は相手、私は私。比べる必要なんてない。このままで満たされていると思えたなら、私の毎日はど
んなに幸せなものになるだろう？

いつも考えている。なんとかこの醜い心を直そうと、嫉妬心が沸きおころうとする瞬間に全力で押さえ込もうとしてみても、その強くて激しい感情はどうしても心の隙間から形を歪ませて出てきてしまうのだ。も、その強くて激しい感情はどうしても心の隙間から形を歪ませて出てきてしまうのだ。

『褒めてくれてもいいんですよ？』
（著：斉藤ナミ／hayaoki books）",メタ認知的回想,なんとかこの醜い心を直そうと、嫉妬心が沸きおころうとする瞬間に全力で押さえ込もうとしてみても、その強くて激しい感情はどうしても心の隙間から形を歪ませて出てきてしまうのだ。,https://fujinkoron.jp/articles/-/16030,承認競争型 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 根源的嫉妬 | 抑制型 | 「なんとかこの醜い心を直そうと、嫉妬心が沸きおころうとする瞬間...」 | なんとかこの醜い心を直そうと、嫉妬心が沸きおころうとする瞬間に全力で押さえ込もうとしてみても、その強...
A16030_E022,19,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,他者の優位性,「嫉妬できる」,承認競争型,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,内省・葛藤型,"{""desire_for_recognition"": 0.9, ""inferiority"": 0.7, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,,COL_002_EPI_010,COL_002,3177,「嫉妬できる」ということは,"も、その強くて激しい感情はどうしても心の隙間から形を歪ませて出てきてしまうのだ。

『褒めてくれてもいいんですよ？』
（著：斉藤ナミ／hayaoki books）「嫉妬できる」ということは大人になればきっと嫉妬をしなくなっていくだろう。こんなに幼稚で、みっともない感情は、きっと若
さゆえだろうと思っていた。しかし、もうとっくに大人も大人。40代に差し掛かっても一向に落ちつい
ていない。",メタ認知的回想,「嫉妬できる」ということは,https://fujinkoron.jp/articles/-/16030,承認競争型 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 内省・葛藤型 | 「嫉妬できる」 | 「嫉妬できる」ということは
A16030_E023,20,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,他者の優位性,「大人になればきっと嫉妬をしなくなっていくだろう。...」,承認競争型,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,関係的嫉妬,内省・葛藤型,"{""desire_for_recognition"": 0.9, ""inferiority"": 0.7, ""jealousy"": 0.8}",state:explicit_awareness（明確に自覚）,,COL_003_EPI_001,COL_003,3178,大人になればきっと嫉妬をしなくなっていくだろう。,"『褒めてくれてもいいんですよ？』
（著：斉藤ナミ／hayaoki books）

「嫉妬できる」ということは大人になればきっと嫉妬をしなくなっていくだろう。さゆえだろうと思っていた。しかし、もうとっくに大人も大人。40代に差し掛かっても一向に落ちつい
ていない。
この情けなくて醜い感情に振り回されなくなるのは、5年後なのか、10年後なのか。美味しいご飯や",メタ認知的回想,大人になればきっと嫉妬をしなくなっていくだろう。,https://fujinkoron.jp/articles/-/16030,承認競争型 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 関係的嫉妬 | 内省・葛藤型 | 「大人になればきっと嫉妬をしなくなっていくだろう。...」 | 大人になればきっと嫉妬をしなくなっていくだろう。
A16030_E024,21,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,愛情,「もし誰にも何にも嫉妬することがなくなったら、それって私なんだ...」,その他,general,self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,根源的嫉妬,内省・葛藤型,"{""inferiority"": 0.7, ""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,,COL_003_EPI_002,COL_003,3185,もし誰にも何にも嫉妬することがなくなったら、それって私なんだろうか？,"、5年後なのか、10年後なのか。美味しいご飯や暖
かい布団があれば十分幸せだ、私は満たされていると思える自分に一刻も早くなりたいと心から願って
いる。
しかし、その一方でこんな疑問も湧き上がってくる。もし誰にも何にも嫉妬することがなくなったら、それって私なんだろうか？この競争心や自己愛は私らしさでもあるんじゃないだろうか？
るんじゃないだろうか？

そして、嫉妬は私の原動力になってい",メタ認知的回想,もし誰にも何にも嫉妬することがなくなったら、それって私なんだろうか？,https://fujinkoron.jp/articles/-/16030,その他 | general | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 根源的嫉妬 | 内省・葛藤型 | 「もし誰にも何にも嫉妬することがなくなったら、それって私なんだ...」 | もし誰にも何にも嫉妬することがなくなったら、それって私なんだろうか？
A16030_E025,22,2025-03-12,「評価されたい、愛されたい…いつも誰かに嫉妬している。でも嫉妬は私らしさで、原動力にもなっている」,本人→他者,主体嫉妬（自分）,愛情,「嫉妬は私の原動力になっているんじゃないだろうか？...」,その他,"romantic_relationship, creative_activity",self_vs_other,中（知り合い・同業者）,可能（努力で変えられる）,根源的嫉妬,昇華型,"{""jealousy"": 0.8, ""desire"": 0.5, ""confusion"": 0.4}",state:explicit_awareness（明確に自覚）,,COL_003_EPI_003,COL_003,3189,嫉妬は私の原動力になっているんじゃないだろうか？,"しかし、その一方でこんな疑問も湧き上がってくる。
もし誰にも何にも嫉妬することがなくなったら、それって私なんだろうか？
この競争心や自己愛は私らしさでもあるんじゃないだろうか？
るんじゃないだろうか？嫉妬は私の原動力になっているんじゃないだろうか？私だって誰かれかまわず万物に嫉妬をしているわけでもない。例えば、大谷翔平のすごさに嫉妬なんて
しない。エッセイでいうと、大好きな向田邦子さんやさくらももこさんなんかには、ひたすら尊敬の気
持ちしかない",メタ認知的回想,嫉妬は私の原動力になっているんじゃないだろうか？,https://fujinkoron.jp/articles/-/16030,"その他 | romantic_relationship, creative_activity | self_vs_other | 中（知り合い・同業者） | 可能（努力で変えられる） | 根源的嫉妬 | 昇華型 | 「嫉妬は私の原動力になっているんじゃないだろうか？...」 | 嫉妬は私の原動力になっているんじゃないだろうか？"
