query_id,query_style,gold_episode_id,condition,rank,hit_at_10
Q0038_behavior,behavior,A17243_E008,short_text,200,0
Q0039_shorttext,shorttext,A17458_E022,short_text,1,1
Q0039_comparison,comparison,A17458_E022,short_text,173,0
Q0039_distance_effort,distance_effort,A17458_E022,short_text,170,0
Q0039_behavior,behavior,A17458_E022,short_text,173,0
Q0040_shorttext,shorttext,A17138_E003,short_text,1,1
Q0040_comparison,comparison,A17138_E003,short_text,142,0
Q0040_distance_effort,distance_effort,A17138_E003,short_text,137,0
Q0040_behavior,behavior,A17138_E003,short_text,139,0
Q0041_shorttext,shorttext,A17458_E007,short_text,1,1
Q0041_comparison,comparison,A17458_E007,short_text,190,0
Q0041_distance_effort,distance_effort,A17458_E007,short_text,189,0
Q0041_behavior,behavior,A17458_E007,short_text,190,0
Q0042_shorttext,shorttext,A16276_E018,short_text,1,1
Q0042_comparison,comparison,A16276_E018,short_text,104,0
Q0042_distance_effort,distance_effort,A16276_E018,short_text,101,0
Q0042_behavior,behavior,A16276_E018,short_text,102,0
Q0043_shorttext,shorttext,A18023_E004,short_text,1,1
Q0043_comparison,comparison,A18023_E004,short_text,222,0
Q0043_distance_effort,distance_effort,A18023_E004,short_text,217,0
Q0043_behavior,behavior,A18023_E004,short_text,221,0
Q0044_shorttext,shorttext,A18023_E008,short_text,1,1
Q0044_comparison,comparison,A18023_E008,short_text,208,0
Q0044_distance_effort,distance_effort,A18023_E008,short_text,205,0
Q0044_behavior,behavior,A18023_E008,short_text,208,0
Q0045_shorttext,shorttext,A19659_E002,short_text,1,1
Q0045_comparison,comparison,A19659_E002,short_text,16,0
Q0045_distance_effort,distance_effort,A19659_E002,short_text,42,0
Q0045_behavior,behavior,A19659_E002,short_text,13,0
Q0046_shorttext,shorttext,A16276_E028,short_text,1,1
Q0046_comparison,comparison,A16276_E028,short_text,99,0
Q0046_distance_effort,distance_effort,A16276_E028,short_text,98,0
Q0046_behavior,behavior,A16276_E028,short_text,97,0
Q0047_shorttext,shorttext,A17458_E017,short_text,1,1
Q0047_comparison,comparison,A17458_E017,short_text,169,0
Q0047_distance_effort,distance_effort,A17458_E017,short_text,167,0
Q0047_behavior,behavior,A17458_E017,short_text,169,0
Q0048_shorttext,shorttext,A16700_E005,short_text,1,1
Q0048_comparison,comparison,A16700_E005,short_text,88,0
Q0048_distance_effort,distance_effort,A16700_E005,short_text,87,0
Q0048_behavior,behavior,A16700_E005,short_text,87,0
Q0049_shorttext,shorttext,A16700_E025,short_text,1,1
Q0049_comparison,comparison,A16700_E025,short_text,138,0
Q0049_distance_effort,distance_effort,A16700_E025,short_text,136,0
Q0049_behavior,behavior,A16700_E025,short_text,137,0
Q0050_shorttext,shorttext,A17138_E006,short_text,1,1
Q0050_comparison,comparison,A17138_E006,short_text,143,0
Q0050_distance_effort,distance_effort,A17138_E006,short_text,9,1
Q0050_behavior,behavior,A17138_E006,short_text,142,0
Q0051_shorttext,shorttext,A16030_E014,short_text,1,1
Q0051_comparison,comparison,A16030_E014,short_text,70,0
Q0051_distance_effort,distance_effort,A16030_E014,short_text,59,0
Q0051_behavior,behavior,A16030_E014,short_text,69,0
Q0052_shorttext,shorttext,A19964_E011,short_text,1,1
Q0052_comparison,comparison,A19964_E011,short_text,22,0
Q0052_distance_effort,distance_effort,A19964_E011,short_text,15,0
Q0052_behavior,behavior,A19964_E011,short_text,20,0
Q0053_shorttext,shorttext,A19659_E007,short_text,1,1
Q0053_comparison,comparison,A19659_E007,short_text,37,0
Q0053_distance_effort,distance_effort,A19659_E007,short_text,33,0
Q0053_behavior,behavior,A19659_E007,short_text,36,0
Q0054_shorttext,shorttext,A18808_E013,short_text,1,1
Q0054_comparison,comparison,A18808_E013,short_text,252,0
Q0054_distance_effort,distance_effort,A18808_E013,short_text,249,0
Q0054_behavior,behavior,A18808_E013,short_text,252,0
Q0055_shorttext,shorttext,A16700_E015,short_text,1,1
Q0055_comparison,comparison,A16700_E015,short_text,83,0
Q0055_distance_effort,distance_effort,A16700_E015,short_text,81,0
Q0055_behavior,behavior,A16700_E015,short_text,82,0
Q0056_shorttext,shorttext,A17458_E023,short_text,1,1
Q0056_comparison,comparison,A17458_E023,short_text,174,0
Q0056_distance_effort,distance_effort,A17458_E023,short_text,171,0
Q0056_behavior,behavior,A17458_E023,short_text,174,0
Q0057_shorttext,shorttext,A19005_E014,short_text,1,1
Q0057_comparison,comparison,A19005_E014,short_text,288,0
Q0057_distance_effort,distance_effort,A19005_E014,short_text,289,0
Q0057_behavior,behavior,A19005_E014,short_text,288,0
Q0058_shorttext,shorttext,A18808_E024,short_text,1,1
Q0058_comparison,comparison,A18808_E024,short_text,232,0
Q0058_distance_effort,distance_effort,A18808_E024,short_text,228,0
Q0058_behavior,behavior,A18808_E024,short_text,232,0
Q0059_shorttext,shorttext,A16840_E003,short_text,1,1
Q0059_comparison,comparison,A16840_E003,short_text,131,0
Q0059_distance_effort,distance_effort,A16840_E003,short_text,130,0
Q0059_behavior,behavior,A16840_E003,short_text,129,0
Q0060_shorttext,shorttext,A16030_E025,short_text,1,1
Q0060_comparison,comparison,A16030_E025,short_text,61,0
Q0060_distance_effort,distance_effort,A16030_E025,short_text,57,0
Q0060_behavior,behavior,A16030_E025,short_text,59,0
Q0061_shorttext,shorttext,A17458_E003,short_text,1,1
Q0061_comparison,comparison,A17458_E003,short_text,5,1
Q0061_distance_effort,distance_effort,A17458_E003,short_text,183,0
Q0061_behavior,behavior,A17458_E003,short_text,186,0
Q0062_shorttext,shorttext,A19964_E016,short_text,1,1
Q0062_comparison,comparison,A19964_E016,short_text,28,0
Q0062_distance_effort,distance_effort,A19964_E016,short_text,20,0
Q0062_behavior,behavior,A19964_E016,short_text,26,0
Q0063_shorttext,shorttext,A16700_E008,short_text,1,1
Q0063_comparison,comparison,A16700_E008,short_text,89,0
Q0063_distance_effort,distance_effort,A16700_E008,short_text,88,0
Q0063_behavior,behavior,A16700_E008,short_text,88,0
Q0064_shorttext,shorttext,A17458_E012,short_text,1,1
Q0064_comparison,comparison,A17458_E012,short_text,179,0
Q0064_distance_effort,distance_effort,A17458_E012,short_text,178,0
Q0064_behavior,behavior,A17458_E012,short_text,179,0
Q0065_shorttext,shorttext,A16840_E005,short_text,1,1
Q0065_comparison,comparison,A16840_E005,short_text,116,0
Q0065_distance_effort,distance_effort,A16840_E005,short_text,117,0
Q0065_behavior,behavior,A16840_E005,short_text,115,0
Q0066_shorttext,shorttext,A16840_E009,short_text,1,1
Q0066_comparison,comparison,A16840_E009,short_text,120,0
Q0066_distance_effort,distance_effort,A16840_E009,short_text,5,1
Q0066_behavior,behavior,A16840_E009,short_text,119,0
Q0067_shorttext,shorttext,A19450_E005,short_text,1,1
Q0067_comparison,comparison,A19450_E005,short_text,45,0
Q0067_distance_effort,distance_effort,A19450_E005,short_text,38,0
Q0067_behavior,behavior,A19450_E005,short_text,44,0
Q0068_shorttext,shorttext,A19964_E012,short_text,1,1
Q0068_comparison,comparison,A19964_E012,short_text,23,0
Q0068_distance_effort,distance_effort,A19964_E012,short_text,16,0
Q0068_behavior,behavior,A19964_E012,short_text,22,0
Q0069_shorttext,shorttext,A16700_E028,short_text,1,1
Q0069_comparison,comparison,A16700_E028,short_text,124,0
Q0069_distance_effort,distance_effort,A16700_E028,short_text,124,0
Q0069_behavior,behavior,A16700_E028,short_text,123,0
Q0070_shorttext,shorttext,A19289_E004,short_text,1,1
Q0070_comparison,comparison,A19289_E004,short_text,21,0
Q0070_distance_effort,distance_effort,A19289_E004,short_text,260,0
Q0070_behavior,behavior,A19289_E004,short_text,18,0
Q0071_shorttext,shorttext,A16276_E026,short_text,1,1
Q0071_comparison,comparison,A16276_E026,short_text,97,0
Q0071_distance_effort,distance_effort,A16276_E026,short_text,96,0
Q0071_behavior,behavior,A16276_E026,short_text,95,0
Q0072_shorttext,shorttext,A16840_E012,short_text,1,1
Q0072_comparison,comparison,A16840_E012,short_text,109,0
Q0072_distance_effort,distance_effort,A16840_E012,short_text,106,0
Q0072_behavior,behavior,A16840_E012,short_text,106,0
Q0073_shorttext,shorttext,A16840_E014,short_text,1,1
Q0073_comparison,comparison,A16840_E014,short_text,109,0
Q0073_distance_effort,distance_effort,A16840_E014,short_text,110,0
Q0073_behavior,behavior,A16840_E014,short_text,108,0
Q0074_shorttext,shorttext,A16030_E018,short_text,1,1
Q0074_comparison,comparison,A16030_E018,short_text,69,0
Q0074_distance_effort,distance_effort,A16030_E018,short_text,66,0
Q0074_behavior,behavior,A16030_E018,short_text,67,0
Q0075_shorttext,shorttext,A16276_E024,short_text,1,1
Q0075_comparison,comparison,A16276_E024,short_text,94,0
Q0075_distance_effort,distance_effort,A16276_E024,short_text,94,0
Q0075_behavior,behavior,A16276_E024,short_text,93,0
Q0076_shorttext,shorttext,A19005_E018,short_text,1,1
Q0076_comparison,comparison,A19005_E018,short_text,277,0
Q0076_distance_effort,distance_effort,A19005_E018,short_text,277,0
Q0076_behavior,behavior,A19005_E018,short_text,277,0
Q0077_shorttext,shorttext,A16700_E002,short_text,1,1
Q0077_comparison,comparison,A16700_E002,short_text,88,0
Q0077_distance_effort,distance_effort,A16700_E002,short_text,84,0
Q0077_behavior,behavior,A16700_E002,short_text,85,0
Q0078_shorttext,shorttext,A16030_E011,short_text,1,1
Q0078_comparison,comparison,A16030_E011,short_text,14,0
Q0078_distance_effort,distance_effort,A16030_E011,short_text,72,0
Q0078_behavior,behavior,A16030_E011,short_text,11,0
Q0079_shorttext,shorttext,A19005_E009,short_text,1,1
Q0079_comparison,comparison,A19005_E009,short_text,285,0
Q0079_distance_effort,distance_effort,A19005_E009,short_text,284,0
Q0079_behavior,behavior,A19005_E009,short_text,285,0
Q0080_shorttext,shorttext,A18023_E011,short_text,1,1
Q0080_comparison,comparison,A18023_E011,short_text,211,0
Q0080_distance_effort,distance_effort,A18023_E011,short_text,208,0
Q0080_behavior,behavior,A18023_E011,short_text,211,0
Q0081_shorttext,shorttext,A18808_E002,short_text,1,1
Q0081_comparison,comparison,A18808_E002,short_text,257,0
Q0081_distance_effort,distance_effort,A18808_E002,short_text,254,0
Q0081_behavior,behavior,A18808_E002,short_text,256,0
Q0082_shorttext,shorttext,A16276_E002,short_text,1,1
Q0082_comparison,comparison,A16276_E002,short_text,301,0
Q0082_distance_effort,distance_effort,A16276_E002,short_text,302,0
Q0082_behavior,behavior,A16276_E002,short_text,301,0
Q0083_shorttext,shorttext,A16925_E003,short_text,1,1
Q0083_comparison,comparison,A16925_E003,short_text,147,0
Q0083_distance_effort,distance_effort,A16925_E003,short_text,146,0
Q0083_behavior,behavior,A16925_E003,short_text,146,0
Q0084_shorttext,shorttext,A16925_E007,short_text,1,1
Q0084_comparison,comparison,A16925_E007,short_text,153,0
Q0084_distance_effort,distance_effort,A16925_E007,short_text,150,0
Q0084_behavior,behavior,A16925_E007,short_text,151,0
Q0085_shorttext,shorttext,A16030_E033,short_text,1,1
Q0085_comparison,comparison,A16030_E033,short_text,57,0
Q0085_distance_effort,distance_effort,A16030_E033,short_text,46,0
Q0085_behavior,behavior,A16030_E033,short_text,56,0
Q0086_shorttext,shorttext,A18023_E005,short_text,1,1
Q0086_comparison,comparison,A18023_E005,short_text,223,0
Q0086_distance_effort,distance_effort,A18023_E005,short_text,218,0
Q0086_behavior,behavior,A18023_E005,short_text,222,0
Q0087_shorttext,shorttext,A18808_E023,short_text,1,1
Q0087_comparison,comparison,A18808_E023,short_text,246,0
Q0087_distance_effort,distance_effort,A18808_E023,short_text,242,0
Q0087_behavior,behavior,A18808_E023,short_text,246,0
Q0088_shorttext,shorttext,A16030_E031,short_text,1,1
Q0088_comparison,comparison,A16030_E031,short_text,53,0
Q0088_distance_effort,distance_effort,A16030_E031,short_text,47,0
Q0088_behavior,behavior,A16030_E031,short_text,50,0
Q0089_shorttext,shorttext,A19005_E023,short_text,1,1
Q0089_comparison,comparison,A19005_E023,short_text,281,0
Q0089_distance_effort,distance_effort,A19005_E023,short_text,282,0
Q0089_behavior,behavior,A19005_E023,short_text,281,0
Q0090_shorttext,shorttext,A16700_E014,short_text,1,1
Q0090_comparison,comparison,A16700_E014,short_text,82,0
Q0090_distance_effort,distance_effort,A16700_E014,short_text,80,0
Q0090_behavior,behavior,A16700_E014,short_text,81,0
Q0091_shorttext,shorttext,A19450_E007,short_text,1,1
Q0091_comparison,comparison,A19450_E007,short_text,49,0
Q0091_distance_effort,distance_effort,A19450_E007,short_text,40,0
Q0091_behavior,behavior,A19450_E007,short_text,46,0
Q0092_shorttext,shorttext,A18132_E009,short_text,1,1
Q0092_comparison,comparison,A18132_E009,short_text,206,0
Q0092_distance_effort,distance_effort,A18132_E009,short_text,202,0
Q0092_behavior,behavior,A18132_E009,short_text,205,0
Q0093_shorttext,shorttext,A16700_E007,short_text,1,1
Q0093_comparison,comparison,A16700_E007,short_text,88,0
Q0093_distance_effort,distance_effort,A16700_E007,short_text,87,0
Q0093_behavior,behavior,A16700_E007,short_text,87,0
Q0094_shorttext,shorttext,A17709_E002,short_text,1,1
Q0094_comparison,comparison,A17709_E002,short_text,224,0
Q0094_distance_effort,distance_effort,A17709_E002,short_text,221,0
Q0094_behavior,behavior,A17709_E002,short_text,224,0
Q0095_shorttext,shorttext,A16840_E013,short_text,1,1
Q0095_comparison,comparison,A16840_E013,short_text,110,0
Q0095_distance_effort,distance_effort,A16840_E013,short_text,109,0
Q0095_behavior,behavior,A16840_E013,short_text,107,0
Q0096_shorttext,shorttext,A16030_E036,short_text,1,1
Q0096_comparison,comparison,A16030_E036,short_text,314,0
Q0096_distance_effort,distance_effort,A16030_E036,short_text,314,0
Q0096_behavior,behavior,A16030_E036,short_text,313,0
Q0097_shorttext,shorttext,A16700_E029,short_text,1,1
Q0097_comparison,comparison,A16700_E029,short_text,125,0
Q0097_distance_effort,distance_effort,A16700_E029,short_text,125,0
Q0097_behavior,behavior,A16700_E029,short_text,124,0
Q0098_shorttext,shorttext,A16700_E012,short_text,1,1
Q0098_comparison,comparison,A16700_E012,short_text,80,0
Q0098_distance_effort,distance_effort,A16700_E012,short_text,78,0
Q0098_behavior,behavior,A16700_E012,short_text,79,0
Q0099_shorttext,shorttext,A18132_E008,short_text,1,1
Q0099_comparison,comparison,A18132_E008,short_text,204,0
Q0099_distance_effort,distance_effort,A18132_E008,short_text,201,0
Q0099_behavior,behavior,A18132_E008,short_text,204,0
Q0100_shorttext,shorttext,A16700_E027,short_text,1,1
Q0100_comparison,comparison,A16700_E027,short_text,123,0
Q0100_distance_effort,distance_effort,A16700_E027,short_text,123,0
Q0100_behavior,behavior,A16700_E027,short_text,122,0
